class;width;height;xmin;ymin;xmax;ymax
Tu95;2100;1500;773;561;1649;775
Tu95;3024;1972;598;67;2889;640
Tu95;450;300;222;107;308;151
Tu95;900;675;530;29;807;146
Tu95;450;300;218;219;297;260
Tu95;450;300;26;127;112;173
Tu95;2560;1596;1584;526;2261;757
Tu95;2493;1442;2031;525;2223;716
Tu95;4096;5066;1685;897;2052;1257
Tu95;4096;5066;3290;891;3641;1240
Tu95;4096;5066;447;895;813;1251
Tu95;4096;5066;0;903;368;1257
Tu95;2494;1567;1282;1004;1451;1176
Tu95;2494;1567;1102;676;1269;846
Tu95;1600;901;137;304;440;384
Tu95;1600;901;623;175;934;259
Tu95;2722;1382;696;388;806;498
Tu95;3324;1867;1513;792;1809;1070
Tu95;1786;1288;363;154;1686;529
Tu95;1226;905;570;513;816;755
Tu95;1226;905;319;69;565;345
Tu95;2048;2048;576;819;1574;1397
Tu95;1280;719;1014;494;1222;695
Tu95;1200;800;88;23;1157;410
Tu95;1280;719;739;279;870;469
Tu95;1280;719;528;281;736;479
Tu95;870;489;3;84;870;409
Tu95;1194;796;0;108;1194;586
Tu95;3324;1867;1433;945;1676;1162
Tu95;900;619;505;224;896;617
Tu95;3324;1867;1512;775;1808;1089
Tu95;2722;1382;1650;100;1762;224
Tu95;1200;801;206;189;1020;613
Tu95;2722;1382;1662;529;1768;651
Tu95;604;338;232;243;337;284
Tu95;2494;1567;749;20;924;184
Tu95;3324;1867;1771;1319;1879;1433
Tu95;3324;1867;825;1505;931;1613
Tu95;1280;720;265;372;337;440
Tu95;2206;1707;1866;1023;2095;1252
Tu95;2206;1707;1687;696;1922;930
Tu95;2206;1707;1481;476;1709;714
Tu95;2206;1707;1338;156;1579;407
Tu95;3324;1867;1707;1036;1871;1289
Tu95;1280;849;24;0;1280;849
Tu95;1798;1178;112;680;1709;1075
Tu95;2311;1880;205;480;2193;1136
Tu95;2311;1880;217;321;1721;818
Tu95;900;506;373;316;542;358
Tu95;1280;854;677;315;1160;411
Tu95;1024;768;265;37;987;311
Tu95;3324;1867;2993;268;3310;579
Tu95;800;1030;2;67;774;924
Tu95;3324;1867;1999;1214;2340;1531
Tu95;2048;1536;1004;661;1411;751
Tu95;3324;1867;0;601;121;801
Tu95;3000;2408;596;871;3000;1782
Tu95;1280;723;46;180;429;311
Tu95;1500;1009;15;373;1486;639
Tu95;2389;1627;296;390;562;661
Tu95;2047;1162;249;475;951;629
Tu95;1200;1240;204;340;1020;579
Tu95;3324;1867;22;1276;368;1603
Tu95;680;510;115;162;456;356
Tu95;3000;2014;181;270;2110;766
Tu95;720;480;112;216;397;300
Tu95;2048;1060;125;541;555;644
Tu95;1280;854;444;373;824;450
Tu95;900;597;0;68;890;597
Tu95;1200;900;381;329;1044;479
Tu95;1331;887;977;236;1220;467
Tu95;1280;853;0;561;843;762
Tu95;1280;849;0;0;1280;650
Tu95;1000;750;183;84;879;601
Tu95;3324;1867;1765;834;2010;1055
Tu95;3324;1867;323;853;565;1079
Tu95;1034;621;318;252;737;364
Tu95;1280;723;693;0;1072;138
Tu95;1543;775;635;668;664;692
Tu95;973;1459;647;119;973;306
Tu95;973;1459;28;311;313;445
Tu95;973;1459;448;553;658;626
Tu95;1448;712;48;406;158;516
Tu95;2048;1365;997;312;2048;1030
Tu95;1196;794;21;51;1196;745
Tu95;1200;818;178;287;1029;602
Tu95;1280;721;137;445;376;691
Tu95;1280;723;870;283;1209;402
Tu95;1200;628;1079;450;1177;472
Tu95;1161;703;395;108;545;253
Tu95;1161;703;668;94;813;240
Tu95;895;505;16;128;573;359
Tu95;3270;1867;1693;283;2102;662
Tu95;4928;3264;3743;531;4342;825
Tu95;3270;1867;755;433;1160;817
Tu95;1097;818;702;410;770;477
Tu95;1097;818;111;186;180;252
Tu95;3270;1867;1166;1421;1531;1796
Tu95;2048;1365;367;781;827;1127
Tu95;1280;853;0;167;1280;611
Tu95;768;460;72;149;600;320
Tu95;2835;1890;1458;1148;2325;1604
Tu95;2835;1890;206;636;1121;1142
Tu95;1034;650;0;137;333;413
Tu95;1200;726;955;553;1026;569
Tu95;1200;726;46;89;976;300
Tu95;1200;628;1081;538;1173;566
Tu95;604;197;60;55;163;156
Tu95;1034;650;669;48;948;286
Tu95;1275;1024;133;270;1018;489
Tu95;1600;1080;192;441;806;913
Tu95;640;760;197;104;384;295
Tu95;1200;675;216;403;646;498
Tu95;640;760;279;369;369;393
Tu95;3324;1867;332;549;851;1039
Tu95;640;760;82;419;566;760
Tu95;1080;953;11;344;1057;835
Tu95;2835;1890;1619;201;2546;739
Tu95;1034;650;445;312;759;590
Tu95;1280;853;216;266;960;598
Tu95;3324;1867;2478;579;3021;1065
Tu95;895;505;226;115;854;378
Tu95;3793;1948;182;136;305;259
Tu95;800;700;401;473;798;628
Tu95;1825;3278;678;1256;1015;1612
Tu95;1825;3278;1034;693;1367;1054
Tu95;3796;1696;2578;1566;2659;1644
Tu95;3796;1696;1895;884;1983;969
Tu95;3796;1696;1703;690;1797;782
Tu95;900;506;175;217;275;244
Tu95;1024;1024;51;536;368;863
Tu95;1034;1158;244;772;608;925
Tu95;1024;1024;385;223;705;548
Tu95;900;473;216;184;818;333
Tu95;1825;3278;1025;177;1361;537
Tu95;3000;2400;451;877;2552;1740
Tu95;804;804;33;27;762;253
Tu95;804;804;31;269;798;482
Tu95;3324;1867;125;992;401;1263
Tu95;1543;775;1193;640;1222;664
Tu95;1543;775;1351;664;1378;687
Tu95;1543;775;1080;641;1109;664
Tu95;3324;1867;432;332;705;589
Tu95;1332;850;343;9;1312;715
Tu95;1200;675;810;97;1034;240
Tu95;1543;775;1250;640;1279;663
Tu95;1280;626;612;539;660;570
Tu95;1825;3278;1181;1639;1478;1971
Tu95;1280;626;708;53;754;84
Tu95;3124;2083;2366;478;3040;746
Tu95;3124;2083;1155;1039;1809;1298
Tu95;3124;2083;61;1088;757;1361
Tu95;1024;687;63;224;785;391
Tu95;1500;843;626;423;1391;622
Tu95;804;804;89;579;780;762
Tu95;1280;626;1078;268;1126;301
Tu95;800;700;239;110;780;233
Tu95;1825;3278;370;2751;694;3123
Tu95;1880;1160;871;180;1429;453
Tu95;2048;1143;346;0;2048;987
Tu95;1280;721;468;224;701;466
Tu95;1556;947;455;556;640;743
Tu95;1280;721;736;18;974;264
Tu95;1556;947;50;728;234;914
Tu95;1556;947;1204;28;1391;208
Tu95;1556;947;1224;232;1410;425
Tu95;1556;947;966;137;1152;318
Tu95;1543;775;885;667;911;691
Tu95;550;390;222;146;531;304
Tu95;1200;800;248;221;972;496
Tu95;1262;2048;845;1548;1118;1619
Tu95;550;390;12;42;279;170
Tu95;1543;775;546;669;574;692
Tu95;2560;1920;843;1178;1089;1234
Tu95;1262;2048;110;881;229;907
Tu95;678;381;86;78;616;212
Tu95;1880;1160;1274;769;1790;1005
Tu95;3000;1652;114;416;2846;1257
Tu95;3796;1696;2258;1248;2339;1329
Tu95;3796;1696;2498;1487;2579;1566
Tu95;1198;783;466;404;777;491
Tu95;3796;1696;1989;981;2068;1061
Tu95;1880;1160;19;486;579;740
Tu95;1500;837;624;566;985;822
Tu95;3796;1696;2409;1399;2491;1477
Tu95;640;360;346;177;582;236
Tu95;1180;730;621;164;878;244
Tu95;1599;899;173;283;1192;751
Tu95;1798;1194;0;395;1234;741
Tu95;1200;818;0;113;1196;818
Tu95;1500;837;345;6;786;361
Tu95;1161;703;0;548;72;692
Tu95;1499;981;991;211;1231;314
Tu95;1200;800;11;171;1155;498
Tu95;680;510;143;154;583;272
Tu95;1472;1043;382;288;1194;887
Tu95;3768;1717;3497;710;3693;905
Tu95;940;529;204;220;594;303
Tu95;1161;703;37;446;175;589
Tu95;1280;914;317;388;1092;671
Tu95;1024;683;0;50;992;541
Tu95;1543;775;1055;666;1081;689
Tu95;940;529;475;172;835;257
Tu95;1440;810;1137;140;1235;239
Tu95;1280;720;792;109;950;255
Tu95;1000;667;428;151;632;245
Tu95;3324;1867;2621;1062;2903;1330
Tu95;1200;1383;178;852;1020;1166
Tu95;1440;810;1034;284;1135;382
Tu95;1203;1280;703;141;790;222
Tu95;1203;1280;847;934;925;1011
Tu95;1280;849;0;81;1280;724
Tu95;1034;671;244;284;610;438
Tu95;1440;810;664;299;764;397
Tu95;1582;1284;441;0;1582;1284
Tu95;1880;1160;22;673;444;757
Tu95;1880;1160;644;495;1071;581
Tu95;1280;619;287;208;324;233
Tu95;1543;775;1317;640;1344;663
Tu95;1578;611;0;245;1529;611
Tu95;1200;719;776;0;1145;67
Tu95;1311;655;107;185;354;432
Tu95;680;510;0;135;680;347
Tu95;1033;545;29;88;1021;388
Tu95;1440;810;251;547;350;645
Tu95;1880;1160;1106;705;1520;787
Tu95;550;390;131;162;417;245
Tu95;1280;619;1052;338;1105;375
Tu95;1280;720;862;554;937;632
Tu95;1280;720;1149;47;1223;124
Tu95;1200;675;204;339;1020;576
Tu95;1280;720;604;384;678;462
Tu95;1280;720;555;68;633;147
Tu95;1000;667;413;86;545;114
Tu95;1000;667;540;62;674;89
Tu95;1280;619;8;239;63;275
Tu95;1117;1077;526;425;702;582
Tu95;1200;800;400;110;1128;285
U2;1024;752;160;301;844;487
U2;1600;1068;684;295;938;480
U2;1280;994;0;391;1220;630
U2;4066;3217;49;1029;3944;2185
U2;1180;815;376;251;724;534
U2;829;518;251;119;548;243
U2;2364;1573;863;657;1598;884
U2;550;353;113;125;550;341
U2;550;353;343;87;440;121
U2;3000;2000;523;839;2005;1244
U2;1600;900;98;313;1600;777
U2;959;574;367;121;765;342
U2;4488;2244;1138;554;1854;1603
U2;1669;852;564;500;734;764
U2;1280;720;88;113;1144;588
U2;2506;1696;1236;303;1654;481
U2;900;600;78;250;887;502
U2;2048;1498;678;442;1829;856
U2;2048;1152;0;0;2048;829
U2;900;506;391;246;474;306
U2;4032;3024;0;117;4032;1286
U2;2512;1701;1171;941;1265;1065
U2;1440;960;863;441;1201;531
U2;913;610;171;216;669;481
U2;1024;768;0;102;980;418
U2;912;600;295;360;633;522
U2;3164;2100;728;579;1082;980
U2;1200;798;188;333;1043;535
U2;2502;1683;2158;1405;2277;1567
U2;800;597;413;235;527;305
U2;4608;3456;142;1240;3858;2028
U2;2048;1365;196;473;1856;915
U2;4608;3072;0;862;4608;1958
U2;3008;1960;257;818;2894;1639
U2;512;341;45;119;153;156
U2;680;383;0;182;115;224
U2;1200;799;314;240;1200;530
U2;1024;560;100;221;959;516
U2;1600;1043;0;108;1600;659
U2;446;446;164;103;203;127
U2;1200;651;17;23;1191;620
U2;446;446;192;125;234;150
U2;446;446;220;147;266;178
U2;446;446;260;175;308;209
U2;446;446;302;208;355;247
U2;446;446;7;14;43;24
U2;960;621;0;224;952;495
U2;1600;1067;0;132;1600;1000
U2;650;433;43;114;615;265
U2;1560;1016;618;196;1242;656
U2;1234;925;661;48;1154;338
U2;1234;925;164;82;985;451
U2;1200;945;0;504;1200;802
U2;1023;795;195;249;803;523
U2;1234;925;0;409;1234;925
U2;838;1024;158;160;727;317
U2;1024;683;461;333;547;373
U2;2000;1333;155;454;1920;960
U2;960;640;296;224;722;341
U2;3558;2800;665;257;2925;2052
U2;4096;2732;698;860;3520;1757
U2;1440;958;0;215;1440;916
U2;1024;768;477;277;728;397
U2;4096;2725;2254;860;2948;1064
U2;5472;3648;3635;1589;5161;2035
U2;1600;999;885;202;1165;276
U2;1067;1600;240;1153;386;1213
U2;4096;2726;0;1376;4096;2513
U2;2048;1152;828;444;1179;510
U2;1280;750;127;237;1134;515
U2;1200;878;59;162;1103;521
U2;1440;960;0;319;1386;703
U2;1153;769;203;49;1121;485
U2;4553;3035;1511;1166;3075;1571
U2;1080;1351;0;0;1080;1335
U2;1100;825;331;232;500;309
U2;2557;1560;2180;982;2408;1029
U2;6000;4000;0;1324;6000;3456
U2;1365;2048;372;698;963;1076
U2;2048;1360;768;311;1096;425
U2;4032;3024;209;1165;3797;2127
U2;4096;2726;2324;1371;4096;2015
U2;1984;1488;874;745;1063;801
U2;2557;1560;1876;959;2102;1006
U2;3020;2100;777;80;1270;262
U2;1080;1350;595;878;954;963
U2;3600;2403;708;719;2329;1223
U2;1600;1206;604;425;902;484
U2;2000;1001;51;320;1861;828
U2;2048;1192;207;457;1993;796
U2;1500;999;182;774;1394;958
U2;2048;1152;722;168;1241;969
U2;3861;2575;1386;513;2910;2029
U2;400;272;125;34;248;88
U2;2048;1366;1150;942;1287;1008
U2;1024;682;329;98;718;204
U2;3395;2263;1563;990;1853;1273
U2;1600;773;302;248;1044;432
U2;1200;796;135;394;1200;614
U2;960;640;229;229;750;375
U2;400;272;183;157;204;190
U2;3318;2670;1406;548;2764;801
U2;3072;2048;108;810;2971;1253
U2;800;533;56;143;719;422
U2;1984;1488;880;697;1236;774
U2;3000;1993;625;103;2375;686
U2;1440;960;50;235;1026;602
U2;506;640;231;188;390;262
U2;780;520;0;30;780;320
U2;1755;1168;739;276;1069;797
U2;499;333;45;115;433;223
U2;4096;2732;986;869;3198;1973
U2;5144;3429;2013;633;3356;1292
U2;4096;2734;1260;1593;4096;2372
U2;5784;3836;2481;929;2635;994
U2;1850;1041;807;604;967;679
U2;3720;1594;3095;296;3183;443
U2;861;1024;104;174;753;351
U2;1600;1063;393;286;1021;820
U2;1600;792;0;156;1592;622
U2;1200;794;202;77;919;326
U2;1200;800;636;523;958;619
U2;1440;960;0;390;775;579
U2;3720;1594;3213;711;3322;834
U2;1024;633;7;173;1011;407
U2;1600;1068;645;448;1423;722
U2;1600;1067;1100;354;1600;551
U2;3273;2618;142;607;3059;1293
U2;599;450;337;160;401;182
U2;1440;961;0;274;945;518
U2;3409;2280;550;423;3384;1253
U2;1920;1080;786;539;957;644
U2;1440;961;765;349;1009;444
U2;1984;1488;687;604;1276;712
U2;1947;897;27;288;1947;686
U2;1280;851;601;203;1144;424
U2;1920;1080;1027;535;1199;641
U2;1920;1080;1267;535;1439;640
U2;1977;1200;693;414;1271;777
U2;1000;667;0;75;1000;605
U2;1200;800;0;0;1150;783
U2;506;640;29;284;481;598
U2;1600;1148;84;363;1540;790
U2;4096;2732;370;988;3307;1941
U2;448;680;2;314;441;420
U2;1600;1067;145;303;1480;695
U2;1000;662;0;121;1000;513
U2;1200;800;0;134;1200;571
U2;1984;1488;150;793;937;946
U2;3196;2100;857;772;1597;1053
U2;900;506;383;252;464;307
U2;1024;582;258;74;732;156
U2;1800;1283;38;399;1721;851
U2;1600;1067;946;358;1144;390
U2;900;581;229;42;723;165
U2;1600;1084;659;332;811;366
U2;2048;1365;994;637;1682;846
U2;1024;561;102;142;931;398
U2;3600;2403;1450;885;2317;1450
U2;1593;901;221;337;377;452
U2;4288;2848;235;428;4070;1028
U2;683;1024;260;210;428;236
U2;602;554;87;166;548;393
U2;602;554;269;99;415;155
U2;1600;1043;130;324;1491;659
U2;724;484;248;232;312;292
U2;6469;4313;0;566;6469;3666
U2;4096;2731;960;1168;3374;2023
U2;6469;4313;3507;1834;3652;1896
U2;3600;2403;1809;1120;2037;1252
U2;1300;868;433;478;831;578
U2;453;1055;147;87;299;181
U2;453;1055;157;318;271;457
U2;1041;597;364;351;489;419
U2;453;1055;165;613;251;726
U2;1600;900;0;499;1600;898
U2;3560;2670;147;929;3415;1849
U2;1908;1146;0;247;1301;872
U2;1908;1146;1331;64;1884;285
U2;683;1024;199;493;576;707
U2;1440;961;0;320;979;551
U2;2455;1675;1898;589;2018;718
U2;453;1055;93;861;306;976
U2;800;800;0;134;800;449
U2;926;776;510;614;597;666
U2;1132;750;11;335;1132;657
U2;2048;1152;992;417;1023;439
U2;640;480;236;208;371;244
U2;3600;2403;1311;1063;2168;1609
U2;3204;2250;693;682;1532;967
U2;1440;958;551;327;1008;462
U2;1600;1067;344;562;1383;738
U2;1200;905;0;275;1200;702
U2;1200;915;75;310;1108;565
U2;4096;2725;1909;457;2109;554
U2;1599;1076;793;563;894;599
U2;2048;1415;716;684;1372;785
U2;960;540;41;100;912;428
U2;1100;550;135;150;907;366
U2;1624;1064;791;320;1154;578
U2;2048;1212;828;846;939;974
U2;2048;1365;886;627;1144;771
U2;4032;3024;392;804;4032;1785
U2;5568;3712;0;0;5568;1967
U2;1800;1370;335;385;1639;1022
U2;4032;3024;0;703;4032;1265
U2;2048;1152;466;428;1484;749
U2;768;512;272;271;646;337
U2;850;577;256;188;523;384
U2;2816;2112;1334;975;1587;1326
U2;2048;1152;809;328;1131;864
U2;650;434;18;92;638;248
U2;735;601;70;0;735;527
U2;1200;643;698;198;1148;368
U2;2000;1125;17;391;1949;839
U2;4096;2731;1046;679;1919;872
U2;3510;2808;0;996;3510;2168
U2;1280;863;56;274;1216;518
U2;453;648;42;344;416;522
U2;1024;637;70;246;892;405
U2;693;1000;210;209;682;632
U2;1200;643;38;193;671;420
U2;944;2048;177;937;794;1057
U2;800;800;157;451;659;688
U2;900;599;203;221;503;288
U2;964;558;460;212;945;373
U2;2048;1152;954;500;1197;543
U2;1200;1200;178;567;1034;711
U2;999;562;238;308;347;333
U2;2400;1600;745;165;1984;1418
U2;480;575;22;367;447;564
U2;3072;2414;329;709;2732;1780
U2;999;562;35;288;144;309
U2;2560;1701;306;411;2370;1008
U2;2443;1701;981;1015;1202;1105
U2;4096;2731;793;1893;990;1949
U2;4096;2731;152;1110;3963;1889
U2;3695;2691;261;962;3592;1831
U2;999;562;835;374;969;417
U2;1440;958;0;285;1338;552
U2;3600;2403;1299;797;2282;1538
U2;1248;832;350;320;871;574
U2;2048;1152;600;504;1339;670
U2;4096;2731;0;595;4096;2731
U2;5472;3648;1212;931;4232;1957
U2;3963;3058;1791;497;3723;1376
U2;650;434;0;106;643;319
U2;1000;750;228;36;626;520
U2;2048;1365;993;656;1052;697
U2;2048;1536;880;644;1241;901
U2;564;423;43;192;347;383
U2;448;252;0;0;362;222
U2;564;423;303;169;497;264
U2;5472;3648;1548;1539;4028;1991
U2;1800;1368;807;514;1791;917
U2;800;1053;97;408;228;442
U2;800;1053;182;555;450;663
U2;800;1053;510;404;670;449
U2;1800;1368;68;479;622;714
U2;1600;1067;387;375;738;445
U2;3598;2227;1292;807;2340;989
U2;2132;1199;1011;436;1174;517
U2;3724;2352;154;648;3576;1792
U2;1024;819;380;143;859;268
U2;1200;1200;0;110;1200;569
U2;768;432;79;173;325;305
U2;960;639;196;278;779;369
U2;680;453;0;222;634;453
U2;1680;945;59;201;1617;634
U2;819;1024;347;152;563;294
U2;5311;3378;0;657;5311;2768
U2;3072;2414;509;343;2474;1898
U2;2000;1334;862;573;1146;671
U2;1024;670;72;233;976;533
U2;1440;961;986;393;1393;501
U2;1600;1067;0;307;1600;652
U2;3789;2959;174;780;1868;1367
U2;1080;1350;625;609;1027;801
U2;564;564;0;201;564;453
U2;1000;667;154;296;554;362
U2;2048;1152;490;441;1531;739
U2;2100;3088;527;523;1144;757
U2;1200;800;427;424;1010;527
U2;1999;1333;53;566;830;773
U2;1920;1046;161;394;1907;708
U2;3458;2183;370;909;3433;1452
U2;3458;2183;565;665;1373;881
U2;1332;850;141;435;1149;711
U2;1200;799;121;232;970;538
U2;2981;1984;824;550;1372;688
U2;1034;959;0;217;892;932
U2;1297;837;24;0;1297;351
U2;1440;961;75;359;1122;548
U2;3544;2734;465;1141;2837;1629
U2;2310;1318;1142;551;1211;673
U2;1999;1333;1149;590;1970;811
U2;1000;667;58;358;467;442
U2;1984;1488;863;664;1110;725
U2;4104;2736;0;815;4104;1914
U2;3793;1951;790;1282;856;1352
U2;1175;881;0;112;1171;553
U2;2000;1335;478;485;1533;656
U2;3600;2307;945;540;2750;1246
U2;1200;904;27;305;1200;557
U2;900;600;331;200;485;335
U2;2048;1423;653;631;1466;1215
U2;6000;3376;0;882;6000;2610
U2;1440;960;0;296;1406;846
U2;1440;958;323;327;1177;559
U2;1280;720;61;201;1089;458
U2;2048;1152;0;0;2048;934
U2;1280;720;456;515;823;720
U2;1200;799;94;249;1200;563
U2;1440;961;0;229;1034;512
U2;816;1024;309;447;536;502
U2;1920;1080;431;521;628;639
U2;780;520;0;186;623;374
U2;1024;583;173;254;867;378
U2;910;650;0;208;892;423
U2;2700;1802;713;512;1830;1160
U2;3732;2872;426;561;1980;1123
U2;4608;2592;0;754;4608;2592
U2;680;383;358;124;664;218
U2;1072;372;316;101;802;228
U2;1280;720;5;488;456;641
U2;1024;582;111;90;903;345
U2;1600;1280;939;145;1140;176
U2;780;520;716;143;774;154
U2;2048;1152;805;376;1234;774
U2;2048;1152;501;350;1580;837
UH60;2406;1684;759;1299;1443;1577
UH60;2288;1712;1561;1065;1754;1116
UH60;2304;1536;741;375;1100;556
UH60;3000;2003;1530;875;2444;1132
UH60;2288;1712;349;1122;466;1156
UH60;1920;1279;521;248;1480;940
UH60;2288;1712;708;881;818;927
UH60;2288;1712;1244;906;1364;953
UH60;1707;960;792;596;999;715
UH60;1528;1019;863;770;1088;871
UH60;2048;1536;1648;1153;1919;1237
UH60;781;318;327;175;543;278
UH60;919;704;292;137;687;557
UH60;2000;1328;612;272;805;385
UH60;4878;2950;399;724;661;822
UH60;800;600;0;154;718;424
UH60;2560;1707;1974;341;2209;499
UH60;2560;1707;2167;612;2475;777
UH60;1238;1254;0;18;1162;496
UH60;800;537;0;0;800;486
UH60;2687;4030;395;731;2248;1851
UH60;1528;1019;764;434;891;504
UH60;4878;2950;0;774;4878;2215
UH60;5296;3531;566;690;1153;861
UH60;780;387;312;220;453;367
UH60;4364;1908;130;1232;596;1433
UH60;2048;1366;1187;606;1418;723
UH60;1920;2400;471;1821;1177;2106
UH60;550;412;8;150;522;249
UH60;780;415;333;170;752;296
UH60;1280;914;737;277;967;352
UH60;1280;852;37;0;1280;567
UH60;2288;1712;195;760;439;858
UH60;2288;1712;1388;1278;1606;1360
UH60;1199;767;130;385;326;449
UH60;4256;2832;1941;460;1999;484
UH60;4096;2730;368;467;3549;2160
UH60;4046;2697;0;0;4046;2697
UH60;2560;1700;317;429;758;672
UH60;1536;2048;652;976;985;1351
UH60;4046;2697;163;1603;1592;2369
UH60;1280;850;240;92;655;258
UH60;681;1024;312;283;610;400
UH60;4288;1572;767;541;1566;924
UH60;4256;2832;0;1074;3303;2113
UH60;2700;1190;0;33;2695;981
UH60;4256;2832;2829;942;4007;1295
UH60;2288;1712;1526;535;1792;642
UH60;1920;1125;0;165;1920;927
UH60;3008;2000;1711;71;2293;468
UH60;2560;1828;1468;806;1881;920
UH60;3024;4032;1425;1878;1615;1963
UH60;686;467;111;358;199;417
UH60;1040;720;460;459;698;587
UH60;2048;2048;1679;347;1759;392
UH60;2560;1707;1727;255;2009;346
UH60;2048;1365;968;622;1164;695
UH60;2560;1707;1500;965;1637;1021
UH60;900;1001;674;784;726;861
UH60;900;1001;546;783;601;858
UH60;900;1001;336;784;387;859
UH60;900;1001;241;784;293;858
UH60;900;1001;130;784;188;859
UH60;2560;1707;1846;340;2193;487
UH60;2560;1707;63;276;1470;719
UH60;1905;1072;113;496;1304;906
UH60;900;1001;675;583;732;652
UH60;900;1001;341;473;395;547
UH60;2560;1707;2064;270;2401;406
UH60;2048;2048;571;539;696;606
UH60;2048;1536;693;938;1862;1365
UH60;900;1001;239;474;291;546
UH60;2048;1152;49;198;1833;805
UH60;900;1001;134;474;189;546
UH60;2560;1920;20;723;2235;1502
UH60;900;1001;31;475;85;545
UH60;1200;1800;340;841;880;1047
UH60;1200;762;33;86;476;225
UH60;900;1001;544;584;603;654
UH60;2560;1696;332;1056;708;1179
UH60;1024;764;158;139;304;201
UH60;2288;1712;934;918;1059;1002
UH60;960;638;87;219;275;290
UH60;2560;1700;0;82;1781;1681
UH60;999;562;136;356;586;490
UH60;1417;2134;442;589;593;664
UH60;1536;2048;489;1622;663;1709
UH60;960;638;210;248;406;321
UH60;720;848;319;455;435;561
UH60;1912;1069;1346;409;1877;604
UH60;1912;1069;1588;839;1652;886
UH60;780;560;191;264;764;476
UH60;2473;2473;965;1049;1392;1254
UH60;1417;2134;811;297;1027;393
UH60;2560;1707;1063;917;1263;1006
UH60;2560;1707;927;1174;1057;1215
UH60;3024;4032;985;1708;2470;2092
UH60;3024;4032;146;1572;1547;2207
UH60;720;1280;112;475;168;503
UH60;3024;4032;691;0;1914;414
UH60;720;480;449;314;597;372
UH60;1280;853;368;686;1073;853
UH60;2560;1700;834;780;1703;1403
UH60;1600;1000;416;11;1143;231
UH60;1388;933;38;107;1261;490
UH60;4364;1908;3525;1033;4328;1675
UH60;2560;1707;129;632;319;725
UH60;1387;925;0;0;1387;393
UH60;1677;898;1191;274;1414;388
UH60;4256;2832;2474;414;2557;440
UH60;680;1024;131;215;632;545
UH60;2048;1152;0;337;2015;834
UH60;969;717;604;69;766;164
UH60;1280;990;843;659;1197;852
UH60;1280;853;884;108;1080;185
UH60;1600;900;0;0;1592;633
UH60;1536;896;28;388;86;410
UH60;2461;2461;1669;832;2029;980
UH60;1650;409;65;48;109;78
UH60;720;1280;566;371;720;452
UH60;2461;2461;413;906;858;1053
UH60;1280;850;783;208;916;258
UH60;720;1280;472;255;674;330
UH60;720;1280;318;347;564;431
UH60;4096;2730;944;332;3481;2730
UH60;2560;1707;224;0;795;231
UH60;1600;899;631;516;858;589
UH60;2500;1667;1425;32;1778;210
UH60;1677;898;1289;91;1397;146
UH60;2953;1724;1941;345;2840;598
UH60;720;1280;42;516;657;765
UH60;526;720;0;255;526;502
UH60;5275;3517;3839;825;3991;907
UH60;1200;800;606;419;693;492
UH60;1200;900;465;171;810;754
UH60;2448;1632;741;585;1286;786
UH60;800;475;0;18;800;417
UH60;1280;990;156;0;1024;475
UH60;1280;853;119;205;1280;725
UH60;1513;1080;90;300;670;498
UH60;3123;2697;18;0;3123;1802
UH60;1712;2288;935;1197;1113;1250
UH60;2400;1600;207;209;1708;634
UH60;2048;1365;523;493;999;698
UH60;3661;1848;558;1318;742;1431
UH60;2560;1707;505;637;2008;1205
UH60;1114;1024;402;270;950;488
UH60;1024;683;286;293;406;384
UH60;1536;896;1337;389;1512;465
UH60;1536;896;890;373;1005;416
UH60;3661;1848;1113;342;1267;506
UH60;1536;896;776;430;1040;545
UH60;1188;720;602;139;821;248
UH60;1536;896;653;354;741;392
UH60;5181;3123;1760;1350;2040;1460
UH60;2560;1707;410;717;1163;1101
UH60;1536;896;554;434;710;498
UH60;1536;896;495;372;555;403
UH60;2210;2048;599;122;1036;398
